"","id","hasInAppPurchases"
"886",465173198,TRUE
"887",465694275,TRUE
"888",466252999,TRUE
"889",466710109,TRUE
"890",466965151,TRUE
"891",467067151,FALSE
"892",467329677,TRUE
"893",467703220,TRUE
"894",467738064,FALSE
"895",467923185,FALSE
"896",467953363,FALSE
"897",468090416,TRUE
"898",468429333,FALSE
"899",468564994,FALSE
"900",468566852,FALSE
"901",468996152,TRUE
"902",469024771,FALSE
"903",469284907,FALSE
"904",469337564,TRUE
"905",469338840,FALSE
"906",469343097,TRUE
"907",469369175,TRUE
"908",469610082,FALSE
"909",469622080,FALSE
"910",469863705,FALSE
"911",469960709,TRUE
"912",469964520,FALSE
"913",470412147,FALSE
"914",471063940,TRUE
"915",471341991,TRUE
"916",471347413,TRUE
"917",471394851,FALSE
"918",471458190,TRUE
"919",472006138,TRUE
"920",472014516,FALSE
"921",472642407,FALSE
"922",472896868,TRUE
"923",472937654,FALSE
"924",473219519,FALSE
"925",473225145,FALSE
"926",473917761,FALSE
"927",474011277,FALSE
"928",474121500,FALSE
"929",474205928,FALSE
"930",474207297,FALSE
"931",474595631,FALSE
"932",474679690,TRUE
"933",474764934,TRUE
"934",474807486,FALSE
"935",475249619,TRUE
"936",475772902,TRUE
"937",475820434,TRUE
"938",475966832,FALSE
"939",475976577,TRUE
"940",476312888,TRUE
"941",476508724,FALSE
"942",476550251,TRUE
"943",476553281,FALSE
"944",476555713,TRUE
"945",477120941,FALSE
"946",477128284,FALSE
"947",477537958,TRUE
"948",477618130,FALSE
"949",477707236,FALSE
"950",477891975,TRUE
"951",477927812,TRUE
"952",478126577,FALSE
"953",478396998,FALSE
"954",478523928,FALSE
"955",478618165,TRUE
"956",478643661,TRUE
"957",478862935,FALSE
"958",479067148,FALSE
"959",479159684,FALSE
"960",479206805,FALSE
"961",479243891,FALSE
"962",479280326,FALSE
"963",479516143,TRUE
"964",479528827,FALSE
"965",479536744,TRUE
"966",479662730,FALSE
"967",479665601,FALSE
"968",479889140,FALSE
"969",479943969,TRUE
"970",480079300,TRUE
"971",480090210,TRUE
"972",480102733,TRUE
"973",480219484,FALSE
"974",480375355,TRUE
"975",480688850,TRUE
"976",480805652,TRUE
"977",480883488,FALSE
"978",481028647,TRUE
"979",481033328,TRUE
"980",481587094,FALSE
"981",481623941,FALSE
"982",481679745,TRUE
"983",481914139,FALSE
"984",481964944,TRUE
"985",482066631,FALSE
"986",482158461,FALSE
"987",482361332,FALSE
"988",482380153,FALSE
"989",482465886,FALSE
"990",482475948,FALSE
"991",482669234,FALSE
"992",482688777,FALSE
"993",482728980,FALSE
"994",483161617,FALSE
"995",483336864,FALSE
"996",483353496,TRUE
"997",483910781,TRUE
"998",484090401,TRUE
"999",485126024,TRUE
"1000",485246824,TRUE
"1001",485534181,FALSE
"1002",486154808,TRUE
"1003",486221305,FALSE
"1004",486270850,FALSE
"1005",486355738,FALSE
"1006",486645049,FALSE
"1007",486692623,TRUE
"1008",486717857,TRUE
"1009",486744917,FALSE
"1010",486947533,TRUE
"1011",487119327,TRUE
"1012",487126596,FALSE
"1013",487127942,FALSE
"1014",487162791,FALSE
"1015",487250856,TRUE
"1016",487285735,FALSE
"1017",487608658,TRUE
"1018",487767194,TRUE
"1019",487922291,FALSE
"1020",487946174,FALSE
"1021",488627858,TRUE
"1022",488818252,FALSE
"1023",489185828,TRUE
"1024",489221652,TRUE
"1025",489321253,TRUE
"1026",489479624,TRUE
"1027",489833171,TRUE
"1028",490077681,FALSE
"1029",490109661,FALSE
"1030",490152130,FALSE
"1031",490217893,FALSE
"1032",490470296,FALSE
"1033",490979746,FALSE
"1034",491033889,FALSE
"1035",491075156,FALSE
"1036",491126018,FALSE
"1037",491594445,TRUE
"1038",491629188,FALSE
"1039",491730359,FALSE
"1040",491899548,FALSE
"1041",491907493,FALSE
"1042",491998279,FALSE
"1043",492076105,TRUE
"1044",492262759,FALSE
"1045",492502649,TRUE
"1046",492571492,FALSE
"1047",492671847,TRUE
"1048",493136154,TRUE
"1049",493145008,TRUE
"1050",493226494,TRUE
"1051",493536432,FALSE
"1052",493619333,TRUE
"1053",493849232,FALSE
"1054",493912733,FALSE
"1055",494302506,FALSE
"1056",494407419,FALSE
"1057",494776019,TRUE
"1058",494833223,TRUE
"1059",495077699,FALSE
"1060",495130365,FALSE
"1061",495546638,FALSE
"1062",495583717,TRUE
"1063",495680460,FALSE
"1064",496177674,TRUE
"1065",496191902,TRUE
"1066",496218553,FALSE
"1067",496438671,TRUE
"1068",496499395,FALSE
"1069",497595276,TRUE
"1070",675054186,TRUE
"1071",675628523,TRUE
"1072",676201334,FALSE
"1073",678448523,TRUE
"1074",678861146,FALSE
"1075",679454835,FALSE
"1076",679753195,TRUE
"1077",680022952,TRUE
"1078",680170305,TRUE
"1079",680258201,TRUE
"1080",680268481,FALSE
"1081",680366065,FALSE
"1082",680733772,TRUE
"1083",680819774,FALSE
"1084",681814050,TRUE
"1085",681966300,FALSE
"1086",682046579,TRUE
"1087",683942610,FALSE
"1088",685214412,FALSE
"1089",685310398,TRUE
"1090",685675706,TRUE
"1091",685857245,TRUE
"1092",686420990,TRUE
"1093",686449807,FALSE
"1094",686910560,FALSE
"1095",687421118,TRUE
"1096",687792357,TRUE
"1097",687877464,TRUE
"1098",687888390,TRUE
"1099",688285246,FALSE
"1100",688319243,TRUE
"1101",688831692,FALSE
"1102",688983474,FALSE
"1103",689165391,TRUE
"1104",689180123,TRUE
"1105",689859603,FALSE
"1106",689936776,FALSE
"1107",690016261,TRUE
"1108",690106176,FALSE
"1109",690602681,FALSE
"1110",690802539,FALSE
"1111",690852527,TRUE
"1112",691102150,FALSE
"1113",691121579,FALSE
"1114",691617940,FALSE
"1115",691797987,FALSE
"1116",692412579,TRUE
"1117",692669501,TRUE
"1118",693045097,FALSE
"1119",693689912,TRUE
"1120",694047660,TRUE
"1121",694133630,TRUE
"1122",694164275,FALSE
"1123",694580816,TRUE
"1124",694647259,TRUE
"1125",694695717,FALSE
"1126",694972182,TRUE
"1127",695108484,TRUE
"1128",695187101,FALSE
"1129",695948278,TRUE
"1130",696450432,TRUE
